Manx,English
,
,
"TROOID dty Vac smoo deyr-graihagh Yeesey Creest nyn Jiarn; ren lurg e Irree-seose-reesht smoo gloyroil eh hene y hoilshaghey dy-foshlit da ooilley e Ostyllyn, as hie seose ayns y chilley oc gys niau, dy yannoo aarloo ynnyd er nyn son; raad t’eshyn, dy vod shinyn myrgeddin goll seose ayns shen, as reill marish ayns gloyr. Shen-y-fa marish Ainlyn, &c.","THROUGH thy most dearly beloved Son Jesus Christ our Lord; who after his most glorious Resurrection manifestly appeared to all his Apostles, and in their sight ascended up into heaven to prepare a place for us; that where he is, thither we might also ascend, and reign with him in glory. Therefore with Angels, &c."
,
,
"TROOID Yeesey Creest nyn Jiarn; cordail rish y gialdyn (sic) smoo firrinagh echeysyn haink y Spyrryd Noo neose corrym rish yn imbagh shoh doaltattym veih niau lesh feiyr mooar, myr dy beagh eh geay lajer, ayns caslys chengaghyn dy aile, cheet neose er ny Ostyllyn, dy ynsaghey ad, as dy leeideil ad gys dy-chooilley irriney; coyrt daue chammah yn gioot dy chaghlaaghyn glaare, as myrgeddin dunnallys lesh graih jeean dy-kinjagh dy phreacheil yn Sushtal da dy-chooilley ashoon; liorish ta shin er ve er nyn goyrt lhien ass dorraghys as shaghrynys gys soilshey sollys as toiggal firrinagh jeeds, as jeh dty Vac Yeesey Creest. Shen-y-fa marish Ainlyn, &c.","THROUGH Jesus Christ our Lord: according to whose most true promise, the Holy Ghost came down as at this time from heaven with a sudden great sound, as it had been a mighty wind, in the likeness of fiery tongues, lighting upon the Apostles, to teach them and to lead them to all truth; giving them both the gift of divers languages, and also boldness with fervent zeal constantly to preach the Gospel unto all nations; whereby we have been brought out of darkness and error into the clear light and true knowledge of thee, and of thy Son Jesus Christ. Therefore with Angels, &c."
,
,
"USS un Jee, un Chiarn; cha nee un ynrycan persoon, agh three persoonyn ayns un vree. Son shen ny ta shin dy chredjal mychione gloyr yn Ayr, lheid cheddin ta shin dy chredjal jeh’n Mac (sic), as y Spyrryd Noo, fegooish neu-chorrymid erbee. Shen-y-fa marish Ainlyn, &c.","WHO art one God, one Lord; not one only person, but three persons in one substance. For that which we believe of the glory of the Father, the same we believe of the Son, and of the Holy Ghost, without any difference or inequality. Therefore with Angels, &c."
,
,
"SHEN-y-fa marish Ainlyn, as Ard-ainlyn, as marish ooilley sheshaght flaunys, ta shin cur moylley as ard-voylley da dt’ Ennym gloyroil; dy-bragh moylley oo, as gra, Casherick, casherick, casherick, Hiarn Jee (sic) jeh’n cheshaght-chaggee, ta niau as thalloo laane jeh dty ghloyr: Gloyr dy row hoods, O Hiarn smoo ard. Amen.","THEREFORE with Angels and Archangels, and with all the company of heaven, we laud and magnify thy glorious Name: evermore praising thee, and saying: Holy, holy, holy Lord God of hosts, Heaven and earth are full of thy glory. Glory be to thee, O Lord most High. Amen."
,
,
"CHA vel shin goaill orrin dy heet gys shoh dty Voayrd, O Hiarn vyghinagh, treishteil ayns yn ynrickys ain hene, agh ayns ymmodee dty vyghinyn mooarey. Cha vel shin feeu wheesh shen as dy haglym seose yn vrooilliagh fo dty Voayrd. Agh uss y Chiarn cheddin; yn cliaghtey ayds eh dy-bragh dy hoilshaghey myghin; Giall dooin er-y-fa shen, Hiarn ghraysoil, myr shen dy ee feill dty Vac deyr Yeesey Creest, as dy iu yn uill echey, dy vod ny kirp peccoil ainyn ve er nyn yannoo glen liorish y corp (sic) echeysyn, as ny anmeenyn ain er nyn niee trooid yn uill smoo ooasle echey, as dy vod mayd dy-bragh vaghey (sic) aynsyn, as eshyn ayninyn. Amen.","WE do not presume to come to this thy Table, O merciful Lord, trusting in our own righteousness, but in thy manifold and great mercies. We are not worthy so much as to gather up the crumbs under thy Table. But thou art the same Lord, whose property is always to have mercy: Grant us therefore, gracious Lord, so to eat the flesh of thy dear Son Jesus Christ, and to drink his blood, that our sinful bodies may be made clean by his body, and our souls washed through his most precious blood, and that we may evermore dwell in him, and he in us. Amen."
,
,
,
"YEE Ooilley-niartal, nyn Ayr flaunyssagh, ren jeh dty vyghin veigh cur dty ynrycan Vac Yeesey Creest dy hurranse baase er y Chrosh son y kionniaght-reesht (sic) ain; ren ayns shen (liorish yn un oural jeh hene un cheayrt er ny hebbal,) oural, chebbal, as lhiasaghey slane, firrinagh, as fondagh y yannoo son peccaghyn y theihll ooilley, as doardee eh, as ayns e Hushtal casherick hug eh saarey dooinyn dy reaylley cooinaghtyn kinjagh jeh shen e vaase deyr derrey’n cheet echey reesht; Clasht rooin, O Ayr vyghinagh, ta shin dy feer imlee guee ort; as giall dy vod shinyn, liorish goaill ad shoh dty chretooryn dy arran as dy feeyn (sic), cordail rish oardagh casherick dty Vac nyn Saualtagh, Yeesey Creest, ayns cooinaghtyn jeh e vaase as e hurranse, ve goaill ayrn jeh e chorp as e uill smoo bannit: Ayns yn oie cheddin v’eh er ny vrah, (a) ghow eh arran, as tra v’eh erreish booise y choyrt, (b) vrish eh, as hug eh eh da ny Ostyllyn echey, gra, Gow-jee, ee-jee, (c) shoh my Chorp t’er ny choyrt er nyn son eu; jean-jee shoh ayns cooinaghtyn jee’ms. Myrgeddin lurg Shibber (d) ghow eh yn cappan; as tra v’eh er choyrt booise, hug eh daue eh, gra, Iu-jee ooilley jeh shoh; son shoh (e) my uill’s jeh’n Chonaant Noa, t’er ny gheayrtey er ny (sic) son euish, as er son ymmodee, son leih peccaghyn: Jean-jee shoh cha mennick as iu-ys shiu eh, ayns cooinaghtyn jee’ms. Amen.","ALMIGHTY God, our heavenly Father, who of thy tender mercy didst give thine only Son Jesus Christ to suffer death upon the Cross for our redemption; who made there (by his one oblation of himself once offered) a full, perfect, and sufficient sacrifice, oblation, and satisfaction for the sins of the whole world; and did institute, and in his holy Gospel command us to continue a perpetual memory of that his precious death, until his coming again; Hear us, O merciful Father, we most humbly beseech thee; and grant that we receiving these thy creatures of bread and wine, according to thy Son our Saviour Jesus Christ's holy institution, in remembrance of his death and passion, may be partakers of his most blessed Body and Blood: Who in the same night that he was betrayed, (a) took bread; and, when he had given thanks, (b) he brake it; and gave it to his disciples, saying, Take, eat, (c) this is my Body which is given for you, do this in remembrance of me. Likewise after Supper (d) he took the cup; and, when he had given thanks, he gave it to them, saying, Drink ye all of this, for (e) this is my blood of the New Testament, which is shed for you and for many for the remission of sins: Do this, as oft as ye shall drink it, in remembrance of me. Amen."
,
,
,
,
,
,
,
,
"CORP nyn Jiarn Yeesey Creest hie er coyrt er dty hon’s, dy vreill eh dty chorp as dty annym gys y vea dy-bragh farraghtyn. Gow as ee shoh ayns cooinaghtyn dy hur Creest baase er dty hon, as jean beaghey er ayns dty chree lesh credjue as toyrt-booise.","THE Body of our Lord Jesus Christ, which was given for thee, preserve thy body and soul unto everlasting life. Take and eat this in remembrance that Christ died for thee, and feed on him in thy heart by faith with thanksgiving."
,
,
"FUILL nyn Jiarn Yeesey Creest hie er deayrtey er dty hon’s, dy vreill eh dty chorp as dty annym gys y vea dy-bragh farraghtyn. Iu shoh ayns cooinaghtyn dy row fuill Chreest er ny gheayrtey er dty hon, as bee booisal.","THE Blood of our Lord Jesus Christ, which was shed for thee, preserve thy body and soul unto everlasting life. Drink this in remembrance that Christ's Blood was shed for thee, and be thankful."
,
,
,
,
"AYR ain, t’ayns niau; Casherick dy row dt’ Ennym. Dy jig dty reeriaght. Dt’ aigney dy row jeant er y thalloo, myr te ayns niau. Cur dooin nyn arran jiu as gagh-laa. As leih dooin nyn loghtyn, myr ta shin leih dauesyn ta jannoo loghtyn nyn ’oi. As ny leeid shin ayns miolagh; Agh livrey shin veih olk: Son lhiat’s y reeriaght, as y phooar, as y ghloyr, son dy-bragh as dy-bragh. Amen.","OUR Father which art in heaven, Hallowed be thy Name; Thy kingdom come; Thy will be done in earth, as it is in heaven : Give us this day our daily bread; And forgive us our trespasses, as we forgive them that trespass against us; And lead us not into temptation; But deliver us from evil: For thine is the kingdom, and (sic) the power, and the glory, for ever and ever. Amen."
,
,
"O HIARN as Ayr flaunyssagh, ta shinyn dty harvaantyn imlee dy-creeoil geearree er dty vieys ayroil, dy-myghinagh dy yannoo soiagh jeh shoh nyn oural dy voylley as booise; dy feer imlee guee ort dy ghialdyn, liorish toilchinys as baase dty Vac Yeesey Creest, as trooid credjue ayns yn uill echey, dy vod shinyn as ooilley dty slane (sic) Agglish leih nyn beccaghyn y gheddyn, as dy-chooilley vondeish elley jeh’n surranse (sic) echey. As ayns shoh ta shin chebbal hoods, O Hiarn, shin hene, ny anmeenyn as ny kirp ain, dy ve oural resoonagh, casherick as bioal dhyt; dy-imlee guee ort, dy vod shinyn ooilley ta goaill ayrn jeh’n Chreestiaght chasherick shoh, v’er nyn yannoo magh lesh dty ghrayse as dty vannaght flaunyssagh. As ga dy vel shin neu-feeu trooid nyn ymmodee peccaghyn dy hebbal dhyts oural erbee; foast ta shin guee ort dy yannoo soiagh jeh shoh nyn gurrym as nyn shirveish kainlt; cha nee towse y toilchinys ain, agh pardooney nyn loghtyn, trooid Yeesey Creest nyn Jiarn; liorishyn, as mârishyn, ayns unnaneys y Spyrryd Noo, dy row dy-chooilley onnor as gloyr hoods, O Ayr Ooilley-niartal, seihll gyn jerrey. Amen.","O LORD and heavenly Father, we thy humble servants entirely desire thy fatherly goodness, mercifully to accept this our sacrifice of praise and thanksgiving; most humbly beseeching thee to grant, that by the merits and death of thy Son Jesus Christ, and through faith in his blood, we and all thy whole Church may obtain remission of our sins, and all other benefits of his passion. And here we offer and present unto thee, O Lord, ourselves, our souls and bodies, to be a reasonable, holy, and lively sacrifice unto thee; humbly beseeching thee, that all we who are partakers of this holy Communion, may be fulfilled with thy grace and heavenly benediction. And although we be unworthy, through our manifold sins, to offer unto thee any sacrifice; yet we beseech thee to accept this our bounden duty and service; not weighing our merits, but pardoning our offences, through Jesus Christ our Lord; by whom, and with whom, in the unity of the Holy Ghost, all honour and glory be unto thee, O Father Almighty, world without end. Amen."
,
,
"OOILLEY-niartal as Yee dy-bragh bio, ta shin dy feer chreeoil cur booise dhyt, son dy gooid-save lhiat dy veaghey shinyn, ta dy-cooie er n’ghoaill ny Folliaghtyn casherick shoh, lesh y beaghey (sic) spyrrydoil shen jeh Corp as Fuill smoo ooasle dty Vac nyn Saualtagh Yeesey Creest; as liorish shen dy vel oo cur shickyrys dooin jeh dt’ oayr as dty vieys hooin; as dy vel shin oltyn firrinagh goit stiagh ayns corp follit dty Vac, ta’n cheshaght vannit jeusyn ooilley ta credjal; as dy vel shin myrgeddin eiraghyn trooid treishteil jeh dty reeriaght dy-bragh farraghtyn, liorish toilchinys baase as surranse smoo ooasle dty Vac deyr. As dy feer imlee ta shin guee ort, O Ayr flaunyssagh, myr shen dy niartaghey shin lesh dty ghrayse, dy vod mayd tannaghtyn ayns y cheshaght chasherick shen, as ooilley lheid ny obbraghyn mie shen y yannoo as t’ow uss er hoiaghey roïn dy immeeaght ayndoo, trooid Yeesey Creest nyn Jiarn; huggeysyn, mârts as y Spyrryd Noo, dy row dy-chooilley onnor as gloyr, seihll gyn jerrey. Amen.","ALMIGHTY and everliving God, we most heartily thank thee, for that thou dost vouchsafe to feed us, who have duly received these holy Mysteries, with the spiritual food of the most precious Body and Blood of thy Son our Saviour Jesus Christ; and dost assure us thereby of thy favour and goodness towards us; and that we are very members incorporate in the mystical Body of thy Son, which is the blessed company of all faithful people; and are also heirs through hope of thy everlasting kingdom, by the merits of the most precious death and passion of thy dear Son. And we most humbly beseech thee, O heavenly Father, so to assist us with thy grace, that we may continue in that holy fellowship, and do all such good works as thou hast prepared for us to walk in, through Jesus Christ our Lord; to whom, with thee and the Holy Ghost, be all honour and glory, world without end. Amen."
,
Then shall be said or sung:,
"GLOYR dy row gys Jee er yn yrjid, as er y thalloo shee, aigney-mie gys deiney. Ta shin dy dty voylley, ta shin dy dty vannaghey, ta shin cur ooashley dhyt, ta shin dy dty ghloyraghey, ta shin cur booise dhyt son dty ghloyr vooar, O Hiarn Yee, Ree flaunyssagh, Jee yn Ayr Ooilley-niartal.","GLORY be to God on high, and in earth peace, good will towards men. We praise thee, we bless thee, we worship thee, we glorify thee, we give thanks to thee for thy great glory, O Lord God, heavenly King, God the Father Almighty."
"O HIARN, yn ynrycan Vac er-ny-gheddyn Yeesey Creest; O Hiarn Yee, Eayn Yee, Mac yn Ayrey, ta goaill ersooyl peccaghyn y theihll, jean myghin orrin. Uss ta goaill ersooyl peccaghyn y theihll, jean myghin orrin: Uss ta goaill ersooyl peccaghyn y theihll, gow nyn badjer: Uss ta dty hoie er laue yesh Yee yn Ayr, jean myghin orrin.","O LORD, the only-begotten Son Jesu Christ; O Lord God, Lamb of God, Son of the Father, that takest away the sins of the world, have mercy upon us. Thou that takest away the sins of the world, have mercy upon us. Thou that takest away the sins of the world, receive our prayer. Thou that sittest at the right hand of God the Father, have mercy upon us."
"SON uss dty lomarcan ta casherick, uss dty lomarcan y Chiarn, uss dty lomarcan, O Chreest, marish y Spyrryd Noo, smoo ard ta ayns Gloyr Yee yn Ayr. Amen.","FOR thou only art holy, thou only art the Lord, thou only, O Christ, with the Holy Ghost, art most high in the glory of God the Father. Amen."
,
"The Priest (or Bishop, if he be present) shall let them depart with this blessing.",
"SHEE Yee ta er-skyn dy-chooilley hushtey, dy vreill eh ny creeaghyn as ny aignaghyn euish ayns fysseree as graih Yee, as jeh e Vac Yeesey Creest nyn Jiarn: as bannaght Yee Ooilley-niartal, yn Ayr, y Mac, as y Spyrryd Noo, dy row ny mast’ eu, as dy hannaghtyn mêriu er son dy-bragh. Amen.","THE peace of God, which passeth all understanding, keep your hearts and minds in the knowledge and love of God, and of his Son Jesus Christ our Lord: And the blessing of God Almighty, the Father, the Son, and the Holy Ghost, be amongst you and remain with you always. Amen."
,
,
"NIARTEE lhien dy-myghinagh, O Hiarn, ayndoo shoh nyn aghinyn as nyn badjeryn, as jean aarloo raad dty harvaantyn dy heet gys y taualtys dy-bragh farraghtyn; mastey dy-chooilley chaghlaa as taghyrt jeh’n vea varvaanagh shoh, dy vod ad dy-bragh v’er nyn vendeil liorish dty chooney’s smoo ghraysoil as aarloo, trooid Yeesey Creest nyn Jiarn. Amen.","ASSIST us mercifully, O Lord, in these our supplications and prayers, and dispose the way of thy servants towards the attainment of everlasting salvation; that among all the changes and chances of this mortal life, they may ever be defended by thy most gracious and ready help, through Jesus Christ our Lord. Amen."
,
"O HIARN Ooilley-niartal, as Yee dy-bragh farraghtyn, dy gooid-save lhiat, ta shin guee ort, dy leeideil, dy chasherickey, as dy reill chammah ny creeaghyn as ny kirp ain ayns raaidyn dty leighyn, as ayns obbraghyn dt’ annaghyn; trooid dty choadey smoo niartal chammah nish as dy-bragh, dy vod mayd v’er nyn vreaylley ayns corp as annym, trooid nyn Jiarn as nyn Saualtagh Yeesey Creest. Amen.","O ALMIGHTY Lord, and everlasting God, vouchsafe, we beseech thee, to direct, sanctify, and govern both our hearts and bodies in the ways of thy laws, and in the works of thy commandments; that through thy most mighty protection, both here and ever, we may be preserved in body and soul, through our Lord and Saviour Jesus Christ. Amen."
,
"GIALL, ta shin guee ort, Yee Ooilley-niartal, dy vod ny goan ta shin er chlashtyn jiu lesh ny cleayshyn ain er cheu-mooie, ve trooid dty ghrayse myr shen fraueit cheu-sthie ayns ny creeaghyn ain, dy vod ad gymmyrkey magh aynin yn mess dy vea vie, gys onnor as moylley dt’ Ennym’s, trooid Yeesey Creest nyn Jiarn. Amen.","GRANT, we beseech thee, Almighty God, that the words which we have heard this day with our outward ears, may through thy grace be so grafted inwardly in our hearts, that they may bring forth in us the fruit of good living, to the honour and praise of thy Name, through Jesus Christ our Lord. Amen."
,
"GOW roïn, O Hiarn, ayns ooilley nyn yannoo lesh dty oayr smoo graysoil, as cur shin er nyn doshiaght lesh dty chooney kinjagh; ayns ooilley nyn obbraghyn ta shin er n’yannoo toshiaght orroo, er hannaghtyn ayndoo, as er chur jerrey orroo ayn-yds, dy vod mayd dt’ Ennym casherick y ghloyraghey, as ec y jerrey liorish dty vyghin yn vea dy-bragh farraghtyn y gheddyn, trooid Yeesey Creest nyn Jiarn. Amen.","PREVENT us, O Lord, in all our doings with thy most gracious favour, and further us with thy continual help, that in all our works, begun, continued, and ended in thee, we may glorify thy holy Name, and finally by thy mercy obtain everlasting life; through Jesus Christ our Lord. Amen."
,
"YEE Ooilley-niartal, bun dy-chooilley chreenaght, ta fys ayds er yn ymmyrch ain roish my vel shin shirrey, as er y vee-hushtey ain ayns shirrey; Ta shin guee ort dy yannoo chymmey er ny annooinidyn ain; as ny reddyn shen son y neu-feeuid ain nagh lhöys dooin, as son y dellid ain nagh vod mayd y hirrey, dy gooid-save lhiats ad y chur dooin, son toilchinys dty Vac Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY God, the fountain of all wisdom, who knowest our necessities before we ask, and our ignorance in asking; we beseech thee to have compassion upon our infirmities; and those things which for our unworthiness we dare not, and for our blindness we cannot ask, vouchsafe to give us for the worthiness of thy Son Jesus Christ our Lord. Amen."
,
"YEE Ooilley-niartal, t’er n’ghialldyn dy chlashtyn ny accanyn ocsyn ta geearree ayns Ennym dty Vac; Ta shin guee ort dy myghinah dy chrommey dty chleashyn hooin ta nish er n’yannoo nyn badjeryn as nyn aghinyn hood; as giall dy vod ny reddyn shen, ta shin liorish credjue er yeearree cordail rish dt’ aigney, ve dy-breeoil er ny gheddyn, gys eddrymaghey nyn ymmyrch, as gys soiaghey magh dty ghloyr, trooid Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY God, who hast promised to hear the petitions of them that ask in thy Son's Name; We beseech thee mercifully to incline thine ears to us that have made now our prayers and supplications unto thee, and grant that those things, which we have faithfully asked according to thy will, may effectually be obtained, to the relief of our necessity, and to the setting forth of thy glory, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Vel y Lhiannoo shoh er ve foast bashtit?,"Hath this Child been already baptized, or no?"
,
"CHAARJYN ghraihagh, son wheesh as dy vel dy-chooilley ghooinney er ny yentyn, as er ny ruggey ayns peccah; as dy vel nyn Saualtagh Creest gra, Nagh vel unnane erbee goll stiagh ayns reeriaght Yee, mannagh bee eh er ny yiennaghtyn-reesht, as er ny ruggey ass-y-noa jeh Ushtey as jeh’n Spyrryd Noo; Ta mee guee erriu dy eamagh er Jee yn Ayr, trooid nyn Jiarn Yeesey Creest, dy jean eh jeh e vyghin feoilt gialldyn da’n Lhiannoo shoh yn red shen nagh vod liorish dooghys y ve echey, dy vod eh ve bashtit lesh ushtey as y Spyrryd Noo, as goit stiagh ayns Agglish casherick Chreest, as ve jeant ny olt bio jeh’n Agglish cheddin.","DEARLY beloved, forasmuch as all men are conceived and born in sin, and that our Saviour Christ saith, None can enter into the kingdom of God, except he be regenerate and born anew of water and of the Holy Ghost; I beseech you to call upon God the Father, through our Lord Jesus Christ, that of his bounteous mercy he will grant to this Child that thing which by nature he cannot have; that he may be baptized with Water and the Holy Ghost, and received into Christ's holy Church, and be made a lively member of the same."
,
Lhig dooin padjer y ghoaill.,Let us pray.
,
"OOILLEY-niartal as Yee dy-bragh farraghtyn, ren jeh dty vyghin vooar sauail Noah as lught e hie ayns yn arg veih cherraghtyn liorish ushtey; as ren oo myrgeddin dy-sauchey leeideil cloan Israel dty phobble trooid y faarkey (sic) Jiarg, cowraghey liorish shen dty Vashtey casherick; as liorish Bashtey dty Vac graihagh Yeesey Creest ayns awin Yordan, ren oo casherickey ushtey gys niee ersooyl peccah dy-follit: Ta shin guee ort son dty vyghinyn er-skyn-earroo, dy jean oo dy-myghinagh jeeaghyn er y Lhiannoo shoh; niee eh, as jean eh y chasherickey lesh y Spyrryd Noo, dy vod eh, er ny livrey veih dty chorree, ve goit stiagh ayns arg Agglish Chreest: as liorish ve shickyr ayns credjue, gerjoil trooid treishteil, as fraueit ayns graih, dy vod eh myr shen goll trooid tonnyn y theihll seaghnagh shoh, ec y jerrey dy vod eh cheet gys cheer yn vea dy-bragh farraghtyn, ayns shen dy reill mârts seihll gyn jerrey, trooid Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY and everlasting God, who of thy great mercy didst save Noah and his family in the ark from perishing by water; and also didst safely lead the children of Israel thy people through the Red Sea, figuring thereby thy holy Baptism; and by the Baptism of thy well beloved Son Jesus Christ in the river Jordan, didst sanctify water to the mystical washing away of sin; We beseech thee for thine infinite mercies, that thou wilt mercifully look upon this Child; wash him and sanctify him with the Holy Ghost, that he, being delivered from thy wrath, may be received into the ark of Christ's Church; and being stedfast in faith, joyful through hope, and rooted in charity, may so pass the waves of this troublesome world, that finally he may come to the land of everlasting life, there to reign with thee world without end, through Jesus Christ our Lord. Amen."
,
"OOILLEY-niartal as Yee dy-bragh bio, yn scaa ocsyn ooilley t’ayns feme, yn fer-coonee ocsyn ooilley ta chea hood’s son kemmyrk, yn vea ocsyn ta credjal, as irree-seose-reesht ny merriu; Ta shin geamagh ort ass lieh yn Oikan shoh, dy vod eh cheet gys dty Vashtey casherick, as leih e pheccaghyn y gheddyn liorish giennaghtyn-reesht spyrrydoil. Gow eh, O Hiarn, myr t’ow er yialldyn liorish dty Vac graihagh, gra, Yeearree-jee, as yiow shiu; shirr-jee, as nee shiu feddyn: shirr-jee fosley, as bee eh er ny osley diu: Myr shen cur nish dooinyn ta geearree; lhig dooinyn ta shirrey, feddyn: foshil y giatt dooinyn ta shirrey fosley; dy vod yn oikan shoh soylley gheddyn jeh’n bannaght (sic) dy-bragh farraghtyn jeh dty niee flaunyssagh, as cheet gys y reeriaght veayn t’ow er yialldyn liorish Creest nyn Jiarn. Amen.","ALMIGHTY and immortal God, the aid of all that need, the helper of all that flee to thee for succour, the life of them that believe, and the resurrection of the dead: We call upon thee for this Infant, that he, coming to thy holy Baptism, may receive remission of his sins by spiritual regeneration. Receive him, O Lord, as thou hast promised by thy well-beloved Son, saying, Ask, and ye shall have; seek, and ye shall find; knock, and it shall be opened unto you: So give now unto us that ask; let us that seek, find; open the gate unto us that knock; that this Infant may enjoy the everlasting benediction of thy heavenly washing, and may come to the eternal kingdom which thou hast promised by Christ our Lord. Amen."
,
"Then shall the people stand up, and the Priest shall say,",
"Clasht-jee rish goan y Sushtal (sic), er ny scrieu liorish y Noo Mark, ayns y jeihoo Chabdil, ec y trass verse jeig.","Hear the words of the Gospel, written by Saint Mark, in the tenth Chapter, at the thirteenth Verse."
,
"HUG ad lhieu cloan aagey gys Creest, dy jinnagh eh bennaylt roo; as hug e ostyllyn oghsan dauesyn hug lhieu ad. Agh tra honnick Yeesey shoh, v’eh feer jymmoosagh, as dooyrt eh roo, Surr-jee cloan aagey dy heet hym’s, as ny jean-jee ad y lhiettal; son jeh nyn lheid ta reeriaght Yee. Dy-firrinagh ta mee gra riu, Quoi-erbee nagh jean goaill reeriaght Yee myr lhiannoo beg, cha jed eh stiagh ayn. As ghow eh ad seose ayns e roihaghyn, hug eh e laueyn orroo, as vannee eh ad.","THEY brought young children to Christ, that he should touch them: and his disciples rebuked those that brought them. But when Jesus saw it, he was much displeased, and said unto them, Suffer the little children to come unto me, and forbid them not; for of such is the kingdom of God. Verily I say unto you, Whosoever shall not receive the kingdom of God as a little child, he shall not enter therein. And he took them up in his arms, put his hands upon them, and blessed them."
,
,
"CHAARJYN, ta shiu clashtyn ayns y Sushtal (sic) shoh goan nyn Saualtagh Creest, dy dug eh saarey da cloan dy v’er nyn goyrt lhieu huggey; kys hooar eh foill dauesyn baïlliu ad y reayll voish; kys t’eh coyrlaghey dy-chooilley ghooinney dy eiyrt er yn ônid oc. Ta shiu fakin kys liorish e ymmyrkey er cheu-mooie as e yannoo hoilshee eh e aigney-mie daue; son ghow eh ad seose ayns e roihaghyn, hug eh e laueyn orroo, as vannee eh ad. Ny jean-jee er-y-fa shen dooyteil, agh cred-jee dy-shickyr, dy jean eh myrgeddin dy-foayroil goaill yn Oikan shoh kionfenish; dy gow eh eh stiagh lesh roihaghyn e vyghin, dy der eh da bannaght y vea veayn, as dy der eh ayrn da ayns e reeriaght dy-bragh farraghtyn. Shen-y-fa fakin dy vel shin myr shoh shickyrit jeh aigney-mie nyn Ayr flaunyssagh gys yn Oikan shoh, soilshit liorish e Vac Yeesey Creest; as gyn dooyteil agh dy vel eh dy-foayroil lowal jeh’n obbyr ghiastyllagh shoh aynin, ayns coyrt lhien yn Oikan shoh gys e Vashtey casherick; lhig dooin dy-firrinagh as dy-crauee booise y chur dasyn, as gra,","BELOVED, ye hear in this Gospel the words of our Saviour Christ, that he commanded the children to be brought unto him; how he blamed those that would have kept them from him; how he exhorteth all men to follow their innocency. Ye perceive how by his outward gesture and deed he declared his good will toward them; for he embraced them in his arms, he laid his hands upon them, and blessed them. Doubt ye not therefore, but earnestly believe, that he will likewise favourably receive this present Infant; that he will embrace him with the arms of his mercy; that he will give unto him the blessing of eternal life, and make him partaker of his everlasting kingdom. Wherefore we being thus persuaded of the good will of our heavenly Father towards this Infant, declared by his Son Jesus Christ; and nothing doubting, but that he favourably alloweth this charitable work of our’s in bringing this Infant to his holy Baptism; let us faithfully and devoutly give thanks unto him, and say,"
,
"OOILLEY-niartal as Yee dy-bragh farraghtyn, Ayr flaunyssagh, ta shin cur booise imlee dhyts, son dy by-chooid-save lhiat dy eamagh orrin gys tushtey jeh dty ghrayse as credjue ayn-yds; Bishee yn tushtey shoh, as niartee yn credjue shoh aynin son dy-bragh. Cur dty Spyrryd casherick da yn Oikan shoh, dy vod eh v’er ny ruggey reesht, as jeant ny eirey jeh’n taualtys dy-bragh farraghtyn, trooid nyn Jiarn Yeesey Creest, ta bio as reill mârts as y Spyrryd Noo, nish as dy-bragh. Amen.","ALMIGHTY and everlasting God, heavenly Father, we give thee humble thanks, that thou hast vouchsafed to call us to the knowledge of thy grace and faith in thee: Increase this knowledge, and confirm this faith in us evermore. Give thy Holy Spirit to this Infant, that he may be born again, and be made an heir of everlasting salvation, through our Lord Jesus Christ, who liveth and reigneth with thee and the Holy Spirit, now and for ever. Amen."
,
Then shall the Priest speak unto the Godfathers and Godmothers on this wise.,
"CHAARJYN ghraihagh, ta shiu er chur lhieu yn Lhiannoo shoh ayns shoh dy ve er ny vashtey; ta shiu er n’yannoo padjer dy gooid-save lesh nyn Jiarn Yeesey Creest dy ghoaill eh, dy eaysley eh veih e pheccaghyn, dy chasherickey eh lesh y Spyrryd Noo, dy chur da reeriaght niau, as y vea dy-bragh farraghtyn. Ta shiu er chlashtyn myrgeddin dy vel nyn Jiarn Yeesey Creest er yialldyn ayns e Hushtal dy chooilleeney ooilley ny reddyn shoh ta shiuish er n’yannoo padjer er nyn son; yn gialdyn cheddin nee eshyn er yn ayrn echeysyn dy feer shickyr freayll as cooilleeney. Shen-y-fa lurg da’n gialdyn (sic) shoh ve jeant liorish Creest, shegin da’n Oikan shoh myrgeddin dy-firrinagh er yn ayrn echeysyn gialldyn lieriuish ta ny raanteenyn echey (derrey hig eh gys eash dy ghoaill er hene eh) dy jean eh treigeil y drogh-spyrryd as ooilley e obbraghyn, as dy-kinjagh credjal Goo casherick Yee, as dy biallagh freayll e annaghyn.","DEARLY beloved, ye have brought this Child here to be baptized; ye have prayed that our Lord Jesus Christ would vouchsafe to receive him, to release him of his sins, to sanctify him with the Holy Ghost, to give him the kingdom of heaven and everlasting life. Ye have heard also that our Lord Jesus Christ hath promised in his Gospel, to grant all these things that ye have prayed for: which promise he for his part will most surely keep and perform. Wherefore after this promise made by Christ, this Infant must also faithfully for his part promise by you that are his Sureties, (until he come of age to take it upon himself) that he will renounce the devil and all his works, and constantly believe God's holy Word, and obediently keep his commandments."
,
Ta mee fênaght er-y-fa shen.,"I demand therefore,"
,
