Manx,English
"20 Dreill eh leigh yn er smoo syrjey, as v’eh ayns conaant rish: ayns e eill ren eh yn conaant y hickyraghey, as tra v’eh er ny phrowal, v’eh er ny gheddyn firrinagh. ","20 Who kept the law of the most High, and was in covenant with him: he established the covenant in his flesh; and when he was proved, he was found faithful."
"21 Shen-y-fa ren eh shickyraghey da lesh breearrey, dy jinnagh eh bannaghey ny ashoonyn ayns e luight, as dy jinnagh eh eshyn y vishaghey myr joan ny hooirey, as soiaghey seose e luight myr ny rollageyn, as cur daue eiraght veih faarkey gys faarkey, as veih’n awin gys ardjyn sodjey magh yn ooir. ","21 Therefore he assured him by an oath, that he would bless the nations in his seed, and that he would multiply him as the dust of the earth, and exalt his seed as the stars, and cause them to inherit from sea to sea, and from the river unto the utmost part of the land."
"22 Rish Isaac ren eh niartaghey myrgeddin bannaght ooilley sheelnaue, as yn conaant: [er graih e ayr Abraham], ","22 With Isaac did he establish likewise for Abraham his father's sake the blessing of all men, and the covenant, "
"23 As hug eh er lhie er kione Yacob. Ghow eh rish ayns e vannaght, as hug eh eiraght da, as rheynn eh e chronneeyn; mastey’n daa hribe jeig ren eh ad y rheynn. ","23 And made it rest upon the head of Jacob. He acknowledged him in his blessing, and gave him an heritage, and divided his portions; among the twelve tribes did he part them."
,
Ecclesiasticus,
Cab. 45 ,
"1 As jeh’n cluight echey v’er ny ruggey dooinney myghinagh, hooar foayr ayns shilley dy chooilley ghooinney, eer Moses, va ayns graih Jee as dooinney, yn imraa echey ta bannit. ","1 And he brought out of him a merciful man, which found favour in the sight of all flesh, even Moses, beloved of God and men, whose memorial is blessed."
"2 Hug eh er dy ve casley rish ny nooghyn gloyroil, as hrog eh eh gys ard-ooashley, myr shen dy row e noidyn ayns aggle roish. ","2 He made him like to the glorious saints, and magnified him, so that his enemies stood in fear of him."
"3 Liorish e ghoan hug eh er ny [32] mirrillyn dy scuirr, as ren eh eh gloyroil ayns shilley reeaghyn, as hug eh da sarey son e phobble, as yeeagh eh da ayrn jeh e ghloyr. ","3 By his words he caused the wonders to cease, and he made him glorious in the sight of kings, and gave him a commandment for his people, and shewed him part of his glory."
"4 Ren eh eshyn y chasherickey ayns e ynrickys as meenid, as eh y reih erskyn dy chooilley ghooinney. ","4 He sanctified him in his faithfuless and meekness, and chose him out of all men."
"5 Hug eh er dy chlashtyn e choraa, as hug eh lesh eh ayns y vodjal dorraghey, as hug eh da annaghyn kiongoyrt rish e eddin, eer leigh yn vea as tushtey, ry-hoi gynsaghey e chonaantyn da Jacob, as e vriwnyssyn da Israel. ","5 He made him to hear his voice, and brought him into the dark cloud, and gave him commandments before his face, even the law of life and knowledge, that he might teach Jacob his covenants, and Israel his judgments."
"6 Ren eh Aaron y hroggal seose, va ny ghooinney casherick casley rish hene, eer e vraar, jeh tribe Levi. ","6 He exalted Aaron, an holy man like unto him, even his brother, of the tribe of Levi."
"7 Conaant dy bragh farraghtyn ren eh rish, as hug eh da yn ard-saggyrtys mastey’n pobble, choamree eh eh dy aalin lesh jewellyn stoamey, as lesh y gharmad liauyr gloyroil. ","7 An everlasting covenant he made with him and gave him the priesthood among the people; he beautified him with comely ornaments, and clothed him with a robe of glory."
"8 Ren eh magh eh lesh ard-ooashley: as soiaghey magh eh lesh garmadyn costal, lesh breechyn, lesh y choamrey liauyr, as yn ephod. ","8 He put upon him perfect glory; and strengthened him with rich garments, with breeches, with a long robe, and the ephod."
"9 As chombaase eh eh lesh pomegranateyn, as lesh ymmodee cluig airhey ooilley mygeayrt, myr v’eh goll, son kiaull as feiyr dy v’er ny chlashtyn ayns y chiamble, as son imraa da cloan e phobble; ","9 And he compassed him with pomegranates, and with many golden bells round about, that as he went there might be a sound, and a noise made that might be heard in the temple, for a memorial to the children of his people;"
"10 Lesh garmad casherick, lesh airh, as sheeidey gorrym, as purple, obbyr yn embroiderer, lesh y breast plate dy vriwnys, as lesh [33] Urim as Thummim; ","10 With an holy garment, with gold, and blue silk, and purple, the work of the embroiderer, with a breastplate of judgment, and with Urim and Thummim;"
"11 Lesh scarleod cast, jeant liorish yn obbree schleïoil, lesh claghyn costal, grainnit myr sealyn, as soit ayns airh, obbyr yn jeweller, lesh scrieu grainnit son cowrey, lurg earroo tribeyn Israel. ","11 With twisted scarlet, the work of the cunning workman, with precious stones graven like seals, and set in gold, the work of the jeweller, with a writing engraved for a memorial, after the number of the tribes of Israel."
"12 Hoie eh attey dy airh er y vitre, er va grainnit CASHERICKYS, yn stoamid dy ooashley, obbyr chostal, yeearree ny sooillyn, gloyroil as aalin. ","12 He set a crown of gold upon the mitre, wherein was engraved Holiness, an ornament of honour, a costly work, the desires of the eyes, goodly and beautiful."
"13 Roishyn cha row rieau e lheid, chamoo ren rieau joarree erbee ’choyrt er ad, agh ynrycan e chloan, as cloan e chlienney son sheelogheyn. ","13 Before him there were none such, neither did ever any stranger put them on, but only his children and his children's children perpetually."
"14 Bee ny ourallyn oc dy slane baarit, daa cheayrt ’sy laa kinjagh. ",14 Their sacrifices shall be wholly consumed every day twice continually.
"15 Ren Moses eh y chasherickey, as ooilaghey lesh yn ooil casherick: va shoh er ny phointeil da liorish conaant dy bragh farraghtyn, as da e luight, choud’s by-veayn ny niaughyn, dy jinnagh ad shirveish er, as cooilleeney oik y taggyrt, as y pobble y vannaghey ayns e ennym. ","15 Moses consecrated him, and anointed him with holy oil: this was appointed unto him by an everlasting covenant, and to his seed, so long as the heavens should remain, that they should minister unto him, and execute the office of the priesthood, and bless the people in his name."
"16 Reih eh eshyn erskyn dy chooilley ghooinney bio, dy hebbal ourallyn gys y Chiarn, incense as soar millish, son imraa, dy yannoo lhiasaghey son e phobble. ","16 He chose him out of all men living to offer sacrifices to the Lord, incense, and a sweet savour, for a memorial, to make reconciliation for his people."
"17 Hug eh da e haraghyn, as pooar ayns slattyssyn dy vriwnys, dy ynsaghey e lattyssyn da Jacob, as dy hoilshaghey e leighyn da Israel. ","17 He gave unto him his commandments, and authority in the statutes of judgments, that he should teach Jacob the testimonies, and inform Israel in his laws."
"18 Ren joarreeyn girree-magh n’oï, as lunee ad eh ’syn aasagh, eer ny deiney va er cheu Dathan as Abiram, as sheshaght Chore, lesh farg as eulys. ","18 Strangers conspired together against him, and maligned him in the wilderness, even the men that were of Dathan's and Abiron's side, and the congregation of Core, with fury and wrath."
"19 Honnick y Chiarn shoh, as v’eh jymmoosagh, as ayns e chorree eulyssagh v’ad er nyn stroie: ren eh yindyssyn orroo, dy stroie ad lesh lossey aileagh. ","19 This the Lord saw, and it displeased him, and in his wrathful indignation were they consumed: he did wonders upon them, to consume them with the fiery flame."
"20 Agh ren eh Aaron ny s’onnoroil, as hug eh eiraght da, as rheynn eh er ny messyn-toshee dy vishaght, erskyn ooilley chiare eh arran ayns palchey. ","20 But he made Aaron more honourable, and gave him an heritage, and divided unto him the firstfruits of the increase; especially he prepared bread in abundance:"
"21 Son d’ee ad jeh ourallyn y Chiarn, hug eh dasyn as da e luight. ","21 For they eat of the sacrifices of the Lord, which he gave unto him and his seed."
"22 Foast, ayns cheer y phobble, cha row eiraght eddyr echey, chamoo va cronney erbee echey mastey’n pobble: son ta’n Chiarn hene e chronney as e eiraght. ","22 Howbeit in the land of the people he had no inheritance, neither had he any portion among the people: for the Lord himself is his portion and inheritance."
"23 Yn trass er ayns gloyr ta Phinehas mac Eleazar, er-yn-oyr dy row graih jeean echey ayns aggle y Chiarn, as hass eh seose lesh slane dunnallys cree tra va’n pobble er hreigeil yn Jee oc, as ren eh lhiasaghey son Israel. ","23 The third in glory is Phinees the son of Eleazar, because he had zeal in the fear of the Lord, and stood up with good courage of heart: when the people were turned back, and made reconciliation for Israel."
"24 Shen-y-fa va conaant dy hee jeant rishyn, dy beagh eh yn fer syrjey ’syn ynnyd casherick, as mastey e phobble, as dy beagh echeysyn, as ec e luight, ooashley yn taggyrtys trooid nyn sheelogheyn, ","24 Therefore was there a covenant of peace made with him, that he should be the chief of the sanctuary and of his people, and that he and his posterity should have the dignity of the priesthood for ever:"
"25 Cordail rish y conaant jeant rish David mac Jesse, jeh tribe Yuda, dy beagh eiraght y ree da’n cluight echeysyn ny-lomarcan: myr shen dy beagh eiraght Aaron myrgeddin da’n cluight echeysyn. ","25 According to the covenant made with David son of Jesse, of the tribe of Juda, that the inheritance of the king should be to his posterity alone: so the inheritance of Aaron should also be unto his seed."
"26 Dy der Jee diu creenaght ayns nyn gree, dy vriwnys e phobble ayns cairys, nagh bee ny reddyn mie oc er nyn leodaghey, as dy vod yn ghloyr oc farraghtyn son dy bragh. ","26 God give you wisdom in your heart to judge his people in righteousness, that their good things be not abolished, and that their glory may endure for ever."
,
Ecclesiasticus,
Cab. 46 ,
"1 Va Joshua, mac Nun, feer dunnal ayns caggey, as eshyn haink lurg Moses ayns spyrryd breeoil, va, cordail rish e ennym, ny haualtagh cronnal da cloan reiht Yee, son goaill kerraghey er ny noidyn dirree seose noi oc, dy hoiaghey Israel ayns nyn eiraght. ","1 Jesus the son [of] Nave was valiant in the wars, and was the successor of Moses in prophecies, who according to his name was made great for the saving of the elect of God, and taking vengeance of the enemies that rose up against them, that he might set Israel in their inheritance."
"2 Cre’n ghloyr onnoroil ren eh ’chosney, tra hrog eh seose e laueyn, as heeyn eh magh e chliwe noi ny ard-valjyn! ","2 How great glory gat he, when he did lift up his hands, and stretched out his sword against the cities!"
"3 Quoi roishyn hass myr shen huggey, va yn ard-leeideilagh ayns caggaghyn y Chiarn? ",3 Who before him so stood to it? for the Lord himself brought his enemies unto him.
4 Nagh row yn ghrian er ny hyndaa ec yn yeearree echeysyn? as nagh row yn laa shen corrym rish jees? ,4 Did not the sun go back by his means? and was not one day as long as two?
"5 Deïe eh er y Chiarn smoo syrjey, tra haink ny noidyn chion er, er dy chooilley heu, as hug y Chiarn ooilley-niartal clashtyn da. ","5 He called upon the most high Lord, when the enemies pressed upon him on every side; and the great Lord heard him."
"6 As lesh trimmid claghyn-sniaghtee yindyssagh huitt y caggey dewil er ny ashoonee, as ayns goll sheese [lesh Beth-horon] ren eh e noidyn y stroie, dy voddagh toiggal ve ec ny ashoonee jeh ooilley nyn niart, as dy row eh caggey ayns shilley yn Chiarn, fo leeideilys yn Ooilley-niartal. ","6 And with hailstones of mighty power he made the battle to fall violently upon the nations, and in the descent of Beth-horon he destroyed them that resisted, that the nations might know all their strength, because he fought in the sight of the Lord, and he followed the Mighty One."
"7 Rish lhing Voses myrgeddin ren eh obbyr vyghinagh, eh hene as Caleb mac Jephunne, ayns dy hass ad noi yn irree-magh, as lhiett ad yn pobble veih peccah, as hug ad ny-host yn trughanys mee-chrauee. ","7 In the time of Moses also he did a work of mercy, he and Caleb the son of Jephunne, in that they withstood the congregation, and withheld the people from sin, and appeased the wicked murmuring."
"8 As jeh shey cheead thousane coshee, v’ad shoh ny-neesht ynrycan er-mayrn dy leeideil yn pobble gys nyn eiraght, eer gys y cheer ta taal lesh bainney as mill. ","8 And of six hundred thousand people on foot, they two were preserved to bring them in to the heritage, even unto the land that floweth with milk and honey."
"9 Hug y Chiarn myrgeddin bree ayns Caleb, ren tannaghtyn mârish gys e henn eash: myr shen dy jagh eh stiagh er thalloo ard-magh ny cheerey, as hooar e luight eh son eiraght. ","9 The Lord gave strength also unto Caleb, which remained with him unto his old age: so that he entered upon the high places of the land, and his seed obtained it for an heritage:"
"10 Dy voddagh ooilley cloan Israel cur my-ner, dy vel eh mie dy eiyrt da’n Chiarn. ",10 That all the children of Israel might see that it is good to follow the Lord.
"11 As mychione ny briwnyn, dagh unnane lurg nyn ennym, yn cree oc nagh jagh er-shaghryn, ny scarrey veih’n Chiarn, lhig da’n chooinaghtyn oc ve bannit. ","11 And concerning the judges, every one by name, whose heart went not a whoring, nor departed from the Lord, let their memory be blessed."
"12 Lhig da ny craueyn oc blaaghey ’syn oaie, as lhig da’n ennym ooasle ocsyn tannaghtyn er nyn gloan. ","12 Let their bones flourish out of their place, and let the name of them that were honoured be continued upon their children."
"13 Ren Samuel phadeyr y Chiarn, er va e Hiarn graihagh, reeriaght y hoiaghey seose, as princeyn y ooilaghey harrish e phobble. ","13 Samuel, the prophet of the Lord, beloved of his Lord, established a kingdom, and anointed princes over his people."
"14 Liorish leigh yn Chiarn ren eh yn pobble y vriwnys, as ren y Chiarn soiaghey jeh cloan Yacob. ","14 By the law of the Lord he judged the congregation, and the Lord had respect unto Jacob."
"15 Liorish e ynrickys v’eh er ny phrowal dy ve ny adeyr firrinagh, as liorish e ghoo v’eh cronnit dy ve firrinagh ayns ashlish. ","15 By his faithfulness he was found a true prophet, and by his word he was known to be faithful in vision."
"16 Tra hion e noidyn eh er dy chooilley heu, deïe eh er y Chiarn ooilley-niartal, as heb eh yn eayn-ourallagh. ","16 He called upon the mighty Lord, when his enemies pressed upon him on every side, when he offered the sucking lamb."
17 As ren y Chiarn taarnaghey veih niau: as lesh tharmane feiyral hug eh er e choraa dy v’er ny chlashtyn. ,"17 And the Lord thundered from heaven, and with a great noise made his voice to be heard."
"18 As stroie eh fir-reill ny Tyrianee, as ooilley princeyn ny Philistinee. ","18 And he destroyed the rulers of the Tyrians, and all the princes of the Philistines."
"19 As roish e chadley vaaish, ren eh eh-hene y heyrey ayns shilley yn Chiarn as e er-ooilit, Cha vel mee er ghoaill cooid ghooinney erbee, wheesh as braag: as cha ren dooinney erbee eshyn y gheyrey. ","19 And before his long sleep he made protestations in the sight of the Lord and his anointed, I have not taken any man's goods, so much as a shoe: and no man did accuse him."
"20 As lurg e vaase ren eh phadeyrys, as hoilshee eh da’n ree cre’n erree harragh er, as hrog eh seose e choraa veih’n ooir ayns phadeyrys, dy chastey mee-chraueeaght y phobble. ","20 And after his death he prophesied, and shewed the king his end, and lifted up his voice from the earth in prophecy, to blot out the wickedness of the people."
,
Ecclesiasticus,
Cab. 47 ,
1 As ny lurg-syn hrog seose Nathan y phadeyr rish lhing Ghavid. ,1 And after him rose up Nathan to prophesy in the time of David.
"2 Myr ta’n eeh er ny ghoaill myr reih veih’n oural dy hee, myr shen va David er ny reih ass cloan Israel. ","2 As is the fat taken away from the peace offering, so was David chosen out of the children of Israel."
"3 Chloie eh rish lionyn myr rish mannanyn, as rish beishtyn-feïe myr eayin. ","3 He played with lions as with kids, and with bears as with lambs."
"4 Nagh varr eh foawr tra nagh row eh foast agh scollag? as nagh ghow eh ersooyl yn oltooan veih’n pobble, tra hrog eh seose e laue lesh clagh ’sy sling, as hug eh fo-chosh mooaralys Gholiath? ","4 Slew he not a giant, when he was yet but young? and did he not take away reproach from the people, when he lifted up his hand with the stone in the sling, and beat down the boasting of Goliath?"
"5 Son deïe eh er y Chiarn smoo syrjey, as hug eh da troshid ayns e laue-yesh dy varroo yn fer-caggee niartal shen, as dy hoiaghey seose ooashley e phobble. ","5 For he called upon the most high Lord; and he gave him strength in his right hand to slay that mighty warrior, and set up the horn of his people."
"6 Myr shen dy dug y pobble da yn goo dy varr eh jeih thousaneyn, as hug ad moylley da ayns bannaghtyn y Chiarn, ayns dy dug eh da attey gloyroil. ","6 So the people honoured him with ten thousands, and praised him in the blessings of the Lord, in that he gave him a crown of glory."
"7 Son stroie eh ny noidyn er dy chooilley heu, as hug eh mow nyn dranlaasee ny Philistinee, as vrish eh eairk nyn booar gys y laa t’ayn jiu. ","7 For he destroyed the enemies on every side, and brought to nought the Philistines his adversaries, and brake their horn in sunder unto this day."
"8 Ayns ooilley e obbraghyn hug eh ard-voylley da’n er-casherick smoo syrjey lesh goan dy ghloyr; lesh ooilley e chree ghow eh arraneyn-moyllee, as va graih echey er e er-croo. ","8 In all his works he praised the Holy One most high with words of glory; with his whole heart he sung songs, and loved him that made him."
"9 Ren eh arranee y hoiaghey roish yn altar, lesh nyn goraaghyn dy yannoo kiaulleeaght eunyssagh, as dagh laa dy choyrt moylley ayns nyn arraneyn. ","9 He set singers also before the altar, that by their voices they might make sweet melody, and daily sing praises in their songs."
"10 Ren eh ny feaillaghyn oc aalin as ooasle, as ny imbaghyn casherick y hoiaghey ayns order gys y jerrey, dy choyrt moylley da’n ennym smoo casherick, as son bingys dy ve ’sy chiamble fey-ny-laa. ","10 He beautified their feasts, and set in order the solemn times until the end, that they might praise his holy name, and that the temple might sound from morning."
"11 Ghow yn Chiarn ersooyl e pheccaghyn, as hug eh da pooar foddey-beayn: hug eh da conaant reeaghyn as stoyl-reeoil gloyroil ayns Israel. ","11 The Lord took away his sins, and exalted his horn for ever: he gave him a covenant of kings, and a throne of glory in Israel."
"12 Ny lurg-syn hrog seose mac creeney, as er y choontey echeysyn ren e reill roshtyn foddey as gerrit. ","12 After him rose up a wise son, and for his sake he dwelt at large."
"13 Ren Solomon reill ayns traa sheeoil, as hooar eh ooashley; son hug Jee shee da er dy chooilley heu mygeayrt-y-mysh, son caa dy hroggal thie gys e ennym, as e ynnyd-casherick y hoiaghey seose dy ve foddey beayn. ","13 Solomon reigned in a peaceable time, and was honoured; for God made all quiet round about him, that he might build an house in his name, and prepare his sanctuary for ever."
"14 Cre cha creeney as v’ou ayns dty aegid, as lhieent lesh tushtey myr [ta’n awin] lesh thooilley! ","14 How wise wast thou in thy youth and, as a flood, filled with understanding!"
"15 Ren dty annym’s goaill stiagh yn slane seihll, as ren oo eh y lhieeney lesh raaghyn-dorraghey. ","15 Thy soul covered the whole earth, and thou filledst it with dark parables."
16 Hie dt’ennym’s magh foddey gys ny ellanyn; as son dty hee va graih oc ort. ,16 Thy name went far unto the islands; and for thy peace thou wast beloved.
"17 V’ou yindys ny cheeraghyn son dty arraneyn-moyllee, as dty raaghyn-creeney, as raaghyn-dorraghey, as son diunid dty ynsaghey. ","17 The countries marvelled at thee for thy songs, and proverbs, and parables, and interpretations."
"18 Liorish ennym y Chiarn Jee, ta enmyssit y Chiarn Jee Israel, ren oo airh y haglym myr stainney, as ren oo argid y vishaghey myr leoaie. ","18 By the name of the Lord God, which is called the Lord God of Israel, thou didst gather gold as tin and didst multiply silver as lead."
"19 Ren oo dty veeghyn y chroymmey gys mraane, as liorish dty chorp ren oo tuittym fo ammys joarree. ","19 Thou didst bow thy loins unto women, and by thy body thou wast brought into subjection."
"20 Hayrn oo scammylt er dty ooashley, as oltooan er dty luight: myr shen dy dug oo lhiat jymmoose er dty chloan, as v’ou seaghnit son dty ommijys. ","20 Thou didst stain thy honour, and pollute thy seed: so that thou broughtest wrath upon thy children, and wast grieved for thy folly."
"21 Myr shen va’n reeriaght er ny rheynn, as ren reeriaght mee-viallagh girree magh veih Ephraim. ","21 So the kingdom was divided, and out of Ephraim ruled a rebellious kingdom."
"22 Agh cha jean myghin y Chiarn dy bragh failleil, chamoo nee veg jeh e obbraghyn cherraghtyn, chamoo ver eh naardey sluight e chloan reiht, as y sluight echeysyn ta graihagh er cha der eh mow: shen-y-fa daag eh fooilliagh da Jacob, as veihsyn fraue da David. ","22 But the Lord will never leave off his mercy, neither shall any of his works perish, neither will he abolish the posterity of his elect, and the seed of him that loveth him he will not take away: wherefore he gave a remnant unto Jacob, and out of him a root unto David."
"23 Myr shoh chaddil Solomon marish e ayraghyn, as jeh e luight daag eh ny lurg Rehoboam, eer ommijys y phobble, as fer gyn tushtey, ren y pobble y hyndaa er-gooyl lesh e choyrle. V’ayn myrgeddin Jeroboam mac Nebat, ren Israel y hayrn fo peccah, as hug Ephraim er-shaghryn ayns drogh-raad. ","23 Thus rested Solomon with his fathers, and of his seed he left behind him Roboam, even the foolishness of the people, and one that had no understanding, who turned away the people through his counsel. There was also Jeroboam the son of Nebat, who caused Israel to sin, and shewed Ephraim the way of sin:"
"24 As va nyn beccaghyn er nyn mishaghey erskyn-towse, dy row ad er nyn eebyrt ass y cheer. ","24 And their sins were multiplied exceedingly, that they were driven out of the land."
"25 Son deiyr ad er dy chooilley vonney dy vee-chraueeaght, derrey haink y kerraghey trome orroo. ","25 For they sought out all wickedness, till the vengeance came upon them."
,
Ecclesiasticus,
Cab. 48 ,
"1 Eisht hass seose Elias yn phadeyr myr aile, as ren e ghoo lossey myr lamp. ","1 Then stood up Elias the prophet as fire, and his word burned like a lamp."
"2 Hug eh lesh gortey hrome orroo, as liorish e ghraih jeean ren eh yn earroo oc y leodaghey. ","2 He brought a sore famine upon them, and by his zeal he diminished their number."
"3 Liorish goo yn Chiarn yeigh eh seose ny niaughyn, as myrgeddin hug eh lesh neose aile three keayrtyn. ","3 By the word of the Lord he shut up the heaven, and also three times brought down fire."
"4 O Elias, kys v’ou er ny ooashlaghey ayns dty obbraghyn mirrillagh! as casley rhyt’s quoi v’er ny ghloyraghey! ","4 O Elias, how wast thou honoured in thy wondrous deeds! and who may glory like unto thee!"
"5 Uss, ren dooinney marroo y hroggal seose veih’n baase, as e annym veih ynnyd ny merriu, liorish goo yn er smoo syrjey: ","5 Who didst raise up a dead man from death, and his soul from the place of the dead, by the word of the most High:"
"6 Uss, hayrn toyrt-mow er reeaghyn, as hug sheese ard-gheiney veih nyn stuill staydoil. ","6 Who broughtest kings to destruction, and honorable men from their bed:"
"7 Uss, cheayll oghsan y Chiarn ayns Sinai, as y vriwnys dy cherraghey ayns Horeb: ","7 Who heardest the rebuke of the Lord in Sinai, and in Horeb the judgment of vengeance:"
"8 Uss, ren reeaghyn y ooilaghey dy ghoaill cooilleeney, as phadeyryn dy heet ayns oik dty yeï: ","8 Who annointedst kings to take revenge, and prophets to succeed after him:"
"9 Uss, v’er dty ghoaill seose ayns geay-chassee dy aile, as ayns fainagh dy chabbil aileagh. ","9 Who was taken up in a whirlwind of fire, and in a chariot of fiery horses:"
"10 Uss, va er ny oardrail son oghsan ny traaghyn, dy veeinaghey jymmoose briwnys y Chiarn, veih brishey magh ayns eulys, dy hyndaa cree yn ayr lesh y vac, as dy niartaghey tribeyn Yacob. ","10 Who wast ordained for reproofs in their times, to pacify the wrath of the Lord's judgment, before it brake forth into fury, and to turn the heart of the father unto the son, and to restore the tribes of Jacob."
"11 Bannit t’adsyn honnick oo, as hooar baase ayns dty ghraih, son bee mayd ayns shickyrys bio. ","11 Blessed are they that saw thee, and slept in love; for we shall surely live."
"12 She Elijah v’er ny choodaghey lesh geay-chassee: as Elisha v’er ny lhieeney lesh y spyrryd echeysyn: ayns earish e vea cha row eh ayns imnea roish prince erbee, chamoo fo ammys da dooinney dy row rieau bio. ","12 Elias it was, who was covered with a whirlwind: and Eliseus was filled with his spirit: whilst he lived, he was not moved with the presence of any prince, neither could any bring him into subjection."
13 Cha row nhee ’sy theihll er-e-skyn: as lurg e vaase ren e chorp phadeyrys. ,13 No word could overcome him; and after his death his body prophesied.
"14 Ren eh yindyssyn ayns e vea, as ec e vaase va e obbraghyn mirrillagh. ","14 He did wonders in his life, and at his death were his works marvellous."
"15 Son ooilley shoh cha ghow yn pobble arrys, chamoo ren ad scuirr veih nyn beccaghyn, derrey v’ad er nyn spooilley as eebrit ass nyn jeer hene, as er nyn skeayley feaï-ny-cruinney: foast va er-mayrn sluight fardalagh, as fer-reill ayns thie Ghavid: ","15 For all this the people repented not, neither departed they from their sins, till they were spoiled and carried out of their land, and were scattered through all the earth: yet there remained a small people, and a ruler in the house of David:"
"16 Ren paart jeu Jee y wooiys, as paart elley hie er nyn doshiaght ayns peccaghyn. ","16 Of whom some did that which was pleasing to God, and some multiplied sins."
"17 Ren Hezekiah niartaghey e ard-valley, as hug eh lesh ushtey stiagh ’sy vean echey: chleiy eh yn chreg chreoi lesh yiarn, as ren eh chibbraghyn ushtey. ","17 Ezekias fortified his city, and brought in water into the midst thereof: he digged the hard rock with iron, and made wells for waters."
"18 ’Sy lhing echeysyn haink Sennacherib seose, as hug eh Rabshakeh er chaghteraght, as hrog eh seose e laue noi Sion, as ren eh boggyssagh dy mooaralagh. ","18 In his time Sennacherib came up, and sent Rabsaces, and lifted up his hand against Sion, and boasted proudly."
"19 Eisht va ny creeaghyn as ny laueyn oc er creau, as eisht v’ad ayns pian myr mraane er troailt. ","19 Then trembled their hearts and hands, and they were in pain, as women in travail."
"20 Agh deïe ad er y Chiarn ta myghinagh, as heeyn ad magh nyn laueyn huggey: as chelleeragh cheayll yn er-casherick ad ass niau, as livrey eh ad liorish shirveish Isaiah. ","20 But they called upon the Lord which is merciful, and stretched out their hands toward him: and immediately the Holy One heard them out of heaven, and delivered them by the ministry of Esay."
"21 Woaill eh sheshaght-chaggee ny Assyrianee, as ren e ainle ad y stroie. ","21 He smote the host of the Assyrians, and his angel destroyed them."
"22 Son va Hezekiah er n’yannoo shen ny va taitnyssagh gys y Chiarn, as v’eh niartal ayns raaidyn Ghavid e ayr, myr va Isaiah, va mooar as firrinagh ayns e ashlish, er harey da. ","22 For Ezekias had done the thing that pleased the Lord, and was strong in the ways of David his father, as Esay the prophet, who was great and faithful in his vision, had commanded him."
"23 Rish y lhing echeysyn hie yn ghrian back, as yiall eh bea sodjey da’n ree. ","23 In his time the sun went backward, and he lengthened the king's life."
"24 Honnick eh liorish spyrryd flaunyssagh cre harragh gy-kione ec y jerrey, as ren eh adsyn y gherjaghey va dobberan ayns Sion. ","24 He saw by an excellent spirit what should come to pass at the last, and he comforted them that mourned in Sion."
"25 Hoilshee eh cre harragh gy-kione ayns earishyn ry-heet, as reddyn follit roish myr haghyr ad. ","25 He shewed what should come to pass for ever, and secret things or ever they came."
,
Ecclesiasticus,
Cab. 49 ,
"1 Ta cooinnaghtyn Yosiah myr soar millish yn perfume ta jeant liorish schleï yn photecaree: te millish myr mill ayns dagh beeal, as myr kiaull villish ec gien-feeyney. ","1 The remembrance of Josias is like the composition of the perfume that is made by the art of the apothecary: it is sweet as honey in all mouths, and as musick at a banquet of wine."
"2 Ren eh eh-hene y ymmyrkey dy cairagh ec chyndaa yn phobble, as ghow eh ersooyl yn eajeeys dy vee-chraueeaght. ","2 He behaved himself uprightly in the conversion of the people, and took away the abominations of iniquity."
"3 Va e chree soit jeeragh er y Chiarn, as ayns traa ny mee-chrauee ren eh ooashley Yee y hoiaghey seose. ","3 He directed his heart unto the Lord, and in the time of the ungodly he established the worship of God."
"4 Er-lhimmey jeh David, as Hezekiah, as Josiah, va ooilley foiljagh: son hreig ad leigh yn er smoo syrjey, ren eer reeaghyn Yuda failleil. ","4 All, except David and Ezekias and Josias, were defective: for they forsook the law of the most High, even the kings of Juda failed."
"5 Shen-y-fa hug eh yn phooar oc da feallagh elley, as y ghloyr oc da ashoon joarree. ","5 Therefore he gave their power unto others, and their glory to a strange nation."
"6 Losht ad ard-valley reiht yn chiamble casherick, as ren ad ny straidyn y yannoo fadaneagh, cordail rish phadeyrys Yeremiah. ","6 They burnt the chosen city of the sanctuary, and made the streets desolate, according to the prophecy of Jeremias."
"7 Son hug ad drogh-ghellal dasyn va er ny chasherickey ny adeyr ayns breïn e vayrey, dy astyrt, dy heaghney, as dy stroie; as myrgeddin dy hroggal seose, as dy phlantal. ","7 For they entreated him evil, who nevertheless was a prophet, sanctified in his mother's womb, that he might root out, and afflict, and destroy; and that he might build up also, and plant."
"8 She Ezekiel honnick yn ashlish ghloyroil, va er ny hoilshaghey da er fainagh ny cherubim. ","8 It was Ezekiel who saw the glorious vision, which was shewed him upon the chariot of the cherubims."
"9 Son ren eh gimraa er ny noidyn fo cowrey yn fliaghey, as hug eh shee dauesyn hie er y raad cair. ","9 For he made mention of the enemies under the figure of the rain, and directed them that went right."
"10 As jeh’n daa adeyr jeig lhig da’n imraa oc ve bannit, as lhig da ny craueyn oc blaaghey reesht ass yn oaie: son ren ad Jacob y gherjaghey, as ad y livrey liorish treishteil shickyr. ","10 And of the twelve prophets let the memorial be blessed, and let their bones flourish again out of their place: for they comforted Jacob, and delivered them by assured hope."
11 Kys ver mayd yn moylley feeu da Zorobabel? v’eh eer myr fainey er y laue-yesh. ,11 How shall we magnify Zorobabel? even he was as a signet on the right hand:
